CODI;Descrição;NCM;CST;ALIQ_ICMS;REDU_ESTA;REDU_INTER;CST_PIS;ALIQ_PIS;CST_COFINS;ALIQ_COFINS
52523;CAVALO BARRIGUEIRO FITA;83089090;000;17;0,00%;0,00%;01;1,65;01;7,6
52558;CAVALO TINTA LACO;83089090;000;17;0,00%;0,00%;01;1,65;01;7,6
58556;CAVALO ARGOLA DE LACO PEQ 25  N;83089090;000;17;0,00%;0,00%;01;1,65;01;7,6
11288;CAVALO MANGO BRANCO;83089090;000;17;0,00%;0,00%;01;1,65;01;7,6
11522;PET DESTORCEDOR ARGOLA MEDIO 25 X 25;83089090;000;17;0,00%;0,00%;01;1,65;01;7,6
22535;CAVALO ESTRIBO CACAMBA C/LORO;83089090;000;17;0,00%;0,00%;01;1,65;01;7,6
89882;ARGOLA 51 C/S NIQUELADA;83089090;000;17;0,00%;0,00%;01;1,65;01;7,6
89950;ARGOLA NIQUELADA 44;83089090;000;17;0,00%;0,00%;01;1,65;01;7,6
89462;CAVALO ARGOLA 25 NIQUELADA C/S;83089090;000;17;0,00%;0,00%;01;1,65;01;7,6
88328;CAVALO BASTAO;83089090;000;17;0,00%;0,00%;01;1,65;01;7,6
88426;PET DESTORCEDOR M7 C/ARGOLA;83089090;000;17;0,00%;0,00%;01;1,65;01;7,6
88427;PET DESTORCEDOR C/ARGOLA MEDIO;83089090;000;17;0,00%;0,00%;01;1,65;01;7,6
88056;ARGOLA METAL 64 PESADA;83089090;000;17;0,00%;0,00%;01;1,65;01;7,6
88057;ARGOLA METAL 57 PESADA;83089090;000;17;0,00%;0,00%;01;1,65;01;7,6
88059;PET DESTORCEDOR M6 C/ARGOLA;83089090;000;17;0,00%;0,00%;01;1,65;01;7,6
88060;ARGOLA 38 NIQUELADA;83089090;000;17;0,00%;0,00%;01;1,65;01;7,6
88061;ARGOLA 32 NIQUELADA;83089090;000;17;0,00%;0,00%;01;1,65;01;7,6
92723;CAVALO MALA DE LACO BORDADA;83089090;000;17;0,00%;0,00%;01;1,65;01;7,6
92129;CAVALO MANGO URUGUAIO;83089090;000;17;0,00%;0,00%;01;1,65;01;7,6
91849;CAVALO LORO FIVELA INOX;83089090;000;17;0,00%;0,00%;01;1,65;01;7,6
91891;CAVALO APERO CRIOULO;83089090;000;17;0,00%;0,00%;01;1,65;01;7,6
91892;CAVALO APERO COM BOMBA INOX;83089090;000;17;0,00%;0,00%;01;1,65;01;7,6
91528;CAVALO BARRIGUEIRO 4 ARGOLAS;83089090;000;17;0,00%;0,00%;01;1,65;01;7,6
91529;CAVALO MANGO CRIOULO;83089090;000;17;0,00%;0,00%;01;1,65;01;7,6
94220;ARGOLA 51 NIQUELADA;83089090;000;17;0,00%;0,00%;01;1,65;01;7,6
9596;PLACA CUIDADO CAO FEROZ 32X20;83100000;000;17;0,00%;0,00%;01;1,65;01;7,6
10227;BRANCO MOTOR B4T 5,5CV COM RABETA CURTA;84072110;000;17;0,00%;0,00%;01;1,65;01;7,6
79091;BRANCO MOTOR POPA B4T 5,0HP   N;84072110;000;17;0,00%;0,00%;01;1,65;01;7,6
10787;BRANCO MOTOR B4T 5.5 CV RABETA S S/A;84072110;000;17;0,00%;0,00%;01;1,65;01;7,6
10826;BRANCO MOTOR B4T 5.5 CV RABETA LONGA;84072110;000;17;0,00%;0,00%;01;1,65;01;7,6
11218;BRANCO MOTOR POPA BM4T 15.0 CAV;84072110;000;17;0,00%;0,00%;01;1,65;01;7,6
90061;BRANCO MOTOR B4T 6,5 CV RDP 90313920;84072110;000;17;0,00%;0,00%;01;1,65;01;7,6
91599;MOTOR POPA KAWASHIMA KM3T 3HP;84072110;000;17;0,00%;0,00%;01;1,65;01;7,6
79119;KAWASHIMA MOTOR DE POPA KM15T 15HP;84072190;000;17;0,00%;0,00%;01;1,65;01;7,6
9760;BRANCO MOTOR B4T 13,0CV EIXO H 90315790;84079000;020;12;29,41%;29,41%;01;1,65;01;7,6
9893;BRANCO MOTOR B4T 8,0CV EIXO H N;84079000;020;12;29,41%;29,41%;01;1,65;01;7,6
9307;BRANCO MOTOR B4T 2,5CV "H";84079000;020;12;29,41%;29,41%;01;1,65;01;7,6
79174;BRANCO MOTOR B4T 10,0CV BIO   N;84079000;020;12;29,41%;29,41%;01;1,65;01;7,6
79176;BRANCO MOTOBOMBA B4T - 817 CH BIO;84079000;020;12;29,41%;29,41%;01;1,65;01;7,6
79725;BRANCO MOTOR B4T 6,5CV EIXO H 90313900;84079000;020;12;29,41%;29,41%;01;1,65;01;7,6
78852;BRANCO MOTOR B4T 5,5CV EIXO H C/ALERTA 90500262;84079000;020;12;29,41%;29,41%;01;1,65;01;7,6
11545;BRANCO MOTOR B4T 5,5CV EIXO S/A 90315930;84079000;020;12;29,41%;29,41%;01;1,65;01;7,6
10998;BRANCO MOTOBOMBA B4T 702S 18M3;84079000;020;12;29,41%;29,41%;01;1,65;01;7,6
10999;BRANCO MOTOR B4T 87H (2.8CV) 90313690;84079000;020;12;29,41%;29,41%;01;1,65;01;7,6
92303;BRANCO MOTOR B4T 8,5CV EIXO H 90315780;84079000;020;12;29,41%;29,41%;01;1,65;01;7,6
92034;BRANCO MOTOR B4T 7,0CV EIXO H 90314590;84079000;020;12;29,41%;29,41%;01;1,65;01;7,6
90676;MOTOR B4T 6,0 P/RABETA GIRAFER;84079000;020;12;29,41%;29,41%;01;1,65;01;7,6
94426;BRANCO MOTOR B4T5.5H - SEM ALERT 90313430;84079000;020;12;29,41%;29,41%;01;1,65;01;7,6
94427;BRANCO MOTOR B4T6.0V G3 - EIXO L 90313720;84079000;020;12;29,41%;29,41%;01;1,65;01;7,6
94428;BRANCO MOTOR B4T6.5H P.M - COM A 90500342;84079000;020;12;29,41%;29,41%;01;1,65;01;7,6
94626;BRANCO MOTOR B4T15.0H - P.M 90315810;84079000;020;12;29,41%;29,41%;01;1,65;01;7,6
94134;MOTOR 51 7CC KAWASHIMA KW-5200 - 4301330;84079000;020;12;29,41%;29,41%;01;1,65;01;7,6
10389;BRANCO MOTOR BD 5CV EIXO H DIESEL;84089090;020;12;29,41%;29,41%;04;0;04;0
10512;BRANCO MOTOR PARTIDA P.EL./DIE BD10CV;84089090;020;12;29,41%;29,41%;04;0;04;0
9892;BRANCO MOTOR BD 7,0 G2 EIXO H;84089090;020;12;29,41%;29,41%;04;0;04;0
10800;BRANCO MOTOR BD 10.0 EIXO H P.E   N;84089090;020;12;29,41%;29,41%;04;0;04;0
90608;BRANCO MOTOR BD 10.0 G2 H P.;84089090;020;12;29,41%;29,41%;04;0;04;0
76907;CAVALO CABECADA DE NYLON;84099100;000;17;0,00%;0,00%;04;0;04;0
72303;PRIMATOP 20LT.;84099100;000;17;0,00%;0,00%;04;0;04;0
11250;SPINNER PUNCAO ROMP. BANC IMP 325" 3/8;84099100;000;17;0,00%;0,00%;04;0;04;0
11251;SPINNER INSERTO SEXT IMP 3/8 E 404 A;84099100;000;17;0,00%;0,00%;04;0;04;0
90984;BRANCO BIELA B4T G3 70316770;84099111;000;17;0,00%;0,00%;04;0;04;0
87755;BRANCO BIELA 5,5 70300920;84099111;000;17;0,00%;0,00%;04;0;04;0
8787;BRANCO CILINDRO COMP. 61202022 STARK 42;84099112;000;17;0,00%;0,00%;04;0;04;0
67318;BRANCO CILINDRO 19414650;84099112;000;17;0,00%;0,00%;04;0;04;0
53163;BRANCO CILINDRO 19500260;84099112;000;17;0,00%;0,00%;04;0;04;0
89869;CILINDRO HUSQ MS 236/240E CPL ORIGINAL;84099112;000;17;0,00%;0,00%;04;0;04;0
89903;BRANCO CABECOTE B4T 5,5/6,5 70300710;84099112;000;17;0,00%;0,00%;04;0;04;0
87854;BRANCO BLOCO LADO CABECOTE 19208483;84099112;000;17;0,00%;0,00%;04;0;04;0
93366;BRANCO CILINDRO 19417800;84099112;000;17;0,00%;0,00%;04;0;04;0
92675;KAWASHIMA CILINDRO KWB26 3910260;84099112;000;17;0,00%;0,00%;04;0;04;0
92679;KAWASHIMA CILINDRO KWB52 3914390;84099112;000;17;0,00%;0,00%;04;0;04;0
92681;KAWASHIMA CILINDRO AT-4314 4331350;84099112;000;17;0,00%;0,00%;04;0;04;0
91767;CILINDRO KWS-4314;84099112;000;17;0,00%;0,00%;04;0;04;0
91778;KAWASHIMA CILINDRO KWS-4314 3325620;84099112;000;17;0,00%;0,00%;04;0;04;0
91308;KAWASHIMA CILINDRO TJ 027 5911290;84099112;000;17;0,00%;0,00%;04;0;04;0
91589;SPINNER CARCACA LADO VOLANTE P/ROC. VR3050/VR330H 1001203;84099112;000;17;0,00%;0,00%;04;0;04;0
91652;BRANCO TAMPA CILINDRO COMPLETO 53522024;84099112;000;17;0,00%;0,00%;04;0;04;0
90440;BRANCO CARCACA MOTOR 147/5,5/6,5 70318470;84099112;000;17;0,00%;0,00%;04;0;04;0
94425;BRANCO CILINDRO 19502872;84099112;000;17;0,00%;0,00%;04;0;04;0
94670;CILINDRO CPL.P/KW5200 44MM - 2753110;84099112;000;17;0,00%;0,00%;04;0;04;0
8755;BRANCO CARBURADOR COMPL MT B4T 5,5CV 90300780;84099113;000;17;0,00%;0,00%;04;0;04;0
75531;BRANCO CARBURADOR COMPLETO 19819065;84099113;000;17;0,00%;0,00%;04;0;04;0
90085;SPINNER CARBURADOR CPL P/MOTOR VM390 6500605;84099113;000;17;0,00%;0,00%;04;0;04;0
90125;SPINNER CARBURADOR VULCAN 430P/430H/VPS520/VB10B 5200201;84099113;000;17;0,00%;0,00%;04;0;04;0
89835;BRANCO CARBURADOR B2T 3,5CV 90312470;84099113;000;17;0,00%;0,00%;04;0;04;0
89500;BRANCO CARBURADOR  POPA 5.0 90312290;84099113;000;17;0,00%;0,00%;04;0;04;0
89645;BRANCO CARBURADOR WT - 870C;84099113;000;17;0,00%;0,00%;04;0;04;0
88975;BRANCO CARBURADOR MT350 19813730;84099113;000;17;0,00%;0,00%;04;0;04;0
90030;SPINNER CARBURADOR CPL P/MOTOR VM 160;84099113;000;17;0,00%;0,00%;04;0;04;0
89702;SPINNER CARBURADOR VULCAN COMPL VAT20 REF 1-65 3002080;84099113;000;17;0,00%;0,00%;04;0;04;0
93622;SPINNER CARBURADOR CPL P/MOTOS STHIL MS 250 IMP 060725;84099113;000;17;0,00%;0,00%;04;0;04;0
93109;SPINNER CARBURADOR CPL P/ SV500/VAT820P REF 1E54FP.1 3200406;84099113;000;17;0,00%;0,00%;04;0;04;0
92683;SPINNER CARB CPL P/ VR260P/H/330P/H/VPM25/VP3300 4550310;84099113;000;17;0,00%;0,00%;04;0;04;0
92180;BRANCO CARBURADOR WT-870 19814423;84099113;000;17;0,00%;0,00%;04;0;04;0
92067;BRANCO CARBURADOR  WT-780D 19813920;84099113;000;17;0,00%;0,00%;04;0;04;0
92068;BRANCO CARBURADOR WT-781 19814460;84099113;000;17;0,00%;0,00%;04;0;04;0
92088;BRANCO CARBURADOR WT-870C;84099113;000;17;0,00%;0,00%;04;0;04;0
91481;SPINNER CARBURADOR CPL P/ SOPRADOR SA V260 2600304;84099113;000;17;0,00%;0,00%;04;0;04;0
91541;SPINNER CARBURADOR VULCAN 430P/VPS520/VB10B 1001105;84099113;000;17;0,00%;0,00%;04;0;04;0
91644;BRANCO CARBURADOR 43CC 709617;84099113;000;17;0,00%;0,00%;04;0;04;0
91683;BRANCO CARBURADOR 19815980;84099113;000;17;0,00%;0,00%;04;0;04;0
91684;BRANCO CARBURADOR COMPLETO MT B4 90300780;84099113;000;17;0,00%;0,00%;04;0;04;0
90754;BRANCO CARBURADOR 19817400;84099113;000;17;0,00%;0,00%;04;0;04;0
90938;KAWASHIMA CARBURADOR CPL.KW4300 H C/REGL.;84099113;000;17;0,00%;0,00%;04;0;04;0
91279;BRANCO CARBURADOR COMPLETO SOPRADOR B2T 19811560;84099113;000;17;0,00%;0,00%;04;0;04;0
90410;SPINNER CARBURADOR COMPLETO P/VR260/330H/330P/VMP25 1001103;84099113;000;17;0,00%;0,00%;04;0;04;0
90458;BRANCO CARBURADOR WT-869 STARK 42/44 19814420;84099113;000;17;0,00%;0,00%;04;0;04;0
90498;CARBURADOR HUSQ. 235E/236E/240E ORIGINAL;84099113;000;17;0,00%;0,00%;04;0;04;0
90658;SPINNER CARBURADOR VULCAN VS 450/550/500/560 1001104;84099113;000;17;0,00%;0,00%;04;0;04;0
93450;SPINNER CARBURADOR CPL P/ MOTOSSERRA STHIL 361 060730;84099113;000;17;0,00%;0,00%;04;0;04;0
93451;SPINNER CARBURADOR FS 160/220/280/290 060721;84099113;000;17;0,00%;0,00%;04;0;04;0
93926;CARB HU 362/371/365/372 RAISN;84099113;000;17;0,00%;0,00%;04;0;04;0
93927;CARB HU 235E/236E/240E NEW EDITION OR;84099113;000;17;0,00%;0,00%;04;0;04;0
93928;CARB HU ROC 128R/RJ/P1500 CPL OR;84099113;000;17;0,00%;0,00%;04;0;04;0
93909;SPINNER CARBURADOR PARA MOTOSSERRA VS620 1001106;84099113;000;17;0,00%;0,00%;04;0;04;0
93910;SPINNER CARBURADOR PARA ROCADEIRA STHIL FS 85/55/38/80 IMP 060722;84099113;000;17;0,00%;0,00%;04;0;04;0
94518;SPINNER CARBURADOR PARA SV500/VAT820P REF 1E54FP.1 3200406;84099113;000;17;0,00%;0,00%;04;0;04;0
10317;BRANCO JOGO ANEIS STARK 42 004000015R;84099114;000;17;0,00%;0,00%;04;0;04;0
10606;BRANCO JOGO ANEIS PISTAO 147 50070128R;84099114;000;17;0,00%;0,00%;04;0;04;0
9159;VALVULA LAVAT. PLAST.;84099114;000;17;0,00%;0,00%;04;0;04;0
89902;BRANCO JOGO VALVULAS B4T 5,5/6,5 19200130;84099114;000;17;0,00%;0,00%;04;0;04;0
88309;BRANCO VALVULA ADMISSAO;84099114;000;17;0,00%;0,00%;04;0;04;0
88311;BRANCO JOGO  VALV. ADMISSAO/DESCAR;84099114;000;17;0,00%;0,00%;04;0;04;0
88351;VALVULA DESCARGA 19200143;84099114;000;17;0,00%;0,00%;04;0;04;0
61956;BRANCO COLETOR ADMISSAO 1 19310440;84099115;000;17;0,00%;0,00%;04;0;04;0
53414;BRANCO COLETOR ADMISSAO 2 19310450;84099115;000;17;0,00%;0,00%;04;0;04;0
11456;BRANCO COLETOR FILTRO AR 156 19214170;84099115;000;17;0,00%;0,00%;04;0;04;0
88190;BRANCO COLETOR FILTRO AR 156;84099115;000;17;0,00%;0,00%;04;0;04;0
93443;BRANCO COLETOR ADMISSAO 19213950;84099115;000;17;0,00%;0,00%;04;0;04;0
79608;SPINNER ANEL DO PISTAO P/SOPRADOR SAV260 2600103;84099116;000;17;0,00%;0,00%;04;0;04;0
53104;BRANCO JOGO ANEIS (0.25) B4T 5.5/6.5 19811031;84099116;000;17;0,00%;0,00%;04;0;04;0
89868;SPINNER TRAVA DO PINO PISTAO 3001001;84099116;000;17;0,00%;0,00%;04;0;04;0
90986;BRANCO JOGO ANEIS PISTAO B4T G3 90313480;84099116;000;17;0,00%;0,00%;04;0;04;0
93362;BRANCO CJ ANEL PISTAO 10815450;84099116;000;17;0,00%;0,00%;04;0;04;0
93089;BRANCO JOGO ANEIS PISTAO 10815260;84099116;000;17;0,00%;0,00%;04;0;04;0
92577;SPINNER ANEL DO PISTAO P/ ST 390/08 49X1,5MM IMP 040233;84099116;000;17;0,00%;0,00%;04;0;04;0
92643;SPINNER ANEL PISTAO 44X2MM P/PERF SOLO VPS520 5200010;84099116;000;17;0,00%;0,00%;04;0;04;0
92673;KAWASHIMA ANEL SEGM. KWB26-1 3910121;84099116;000;17;0,00%;0,00%;04;0;04;0
92184;SPINNER ANEL DO PISTAO 33MM P/PULV. VPM25 3010102;84099116;000;17;0,00%;0,00%;04;0;04;0
91786;BRANCO JOGO ANEIS 68MM STD 90300930;84099116;000;17;0,00%;0,00%;04;0;04;0
92031;BRANCO CJ ANEIS DO PISTAO 10811820;84099116;000;17;0,00%;0,00%;04;0;04;0
92086;BRANCO ANEIS PISTAO D.40 PER;84099116;000;17;0,00%;0,00%;04;0;04;0
91304;KAWASHIMA ANEIS SEGM. (JG)  TJ 027 5914230;84099116;000;17;0,00%;0,00%;04;0;04;0
91681;BRANCO ANEL PISTAO 10814880;84099116;000;17;0,00%;0,00%;04;0;04;0
90925;SPINNER ANEL DE PISTAO VR430P/VB10B 1000226;84099116;000;17;0,00%;0,00%;04;0;04;0
90479;BRANCO JOGO ANEIS PISTAO B4T 2,5CV 10811090;84099116;000;17;0,00%;0,00%;04;0;04;0
90657;SPINNER CARBURADOR VULCAN VR 4300/VB10B/430P;84099116;000;17;0,00%;0,00%;04;0;04;0
90700;SPINNER ANEL DE PISTAO VAT20L REF1-24 3002011;84099116;000;17;0,00%;0,00%;04;0;04;0
91048;SPINNER ANEL DE PISTAO VR330P 36X1.2MM IMP 1000239;84099116;000;17;0,00%;0,00%;04;0;04;0
91165;SPINNER ANEL DO PISTAO P/MOTOS. VSL 550 45X1,2MM 1000240;84099116;000;17;0,00%;0,00%;04;0;04;0
9793;BRANCO CARBURADOR V B2T 5.0 G6 19815610;84099118;000;17;0,00%;0,00%;04;0;04;0
79036;CARBURADOR CPL GV400/GV600;84099118;000;17;0,00%;0,00%;04;0;04;0
11338;BRANCO CARBURADOR 2.8CV 19811260;84099118;000;17;0,00%;0,00%;04;0;04;0
88853;BRANCO CARBURADOR 19814390;84099118;000;17;0,00%;0,00%;04;0;04;0
90386;BRANCO CARBURADOR COMPLETO B4T 8CV 90300783;84099118;000;17;0,00%;0,00%;04;0;04;0
89765;BRANCO CARBURADOR B2T 950 19804490;84099118;000;17;0,00%;0,00%;04;0;04;0
89779;BRANCO CARBURADOR COMPLETO MT B4;84099118;000;17;0,00%;0,00%;04;0;04;0
89535;BRANCO CARBURADOR 136 50050260;84099118;000;17;0,00%;0,00%;04;0;04;0
89570;BRANCO CARBURADOR COMPLETO C/TO CORTADOR B4T 90300830;84099118;000;17;0,00%;0,00%;04;0;04;0
88976;BRANCO CARBURADOR B4T6.0V 19810000;84099118;000;17;0,00%;0,00%;04;0;04;0
10154;IMAZAPIR 100ML;84099118;000;17;0,00%;0,00%;04;0;04;0
87900;BRANCO CARBURADOR 19804410;84099118;000;17;0,00%;0,00%;04;0;04;0
88007;BRANCO CARBURADOR COMPLETO 90300786;84099118;000;17;0,00%;0,00%;04;0;04;0
93421;BRANCO CARBURADOR COMPLETO 19814940;84099118;000;17;0,00%;0,00%;04;0;04;0
93590;CARBURADOR COMPLETO MT B4;84099118;000;17;0,00%;0,00%;04;0;04;0
92590;BRANCO CARBURADOR 19817540;84099118;000;17;0,00%;0,00%;04;0;04;0
91768;CARBURADOR CPL GE1400/E;84099118;000;17;0,00%;0,00%;04;0;04;0
91779;KAWASHIMA CARBURADOR CPL.GE 1400/E 5611580;84099118;000;17;0,00%;0,00%;04;0;04;0
93444;BRANCO CARBURADOR 19817240;84099118;000;17;0,00%;0,00%;04;0;04;0
93981;BRANCO CARBURADOR COMPLETO;84099118;000;17;0,00%;0,00%;04;0;04;0
94172;BRANCO CARBURADOR COMPLETO MT B4 90300781;84099118;000;17;0,00%;0,00%;04;0;04;0
10557;BRANCO PISTAO COMPLETO D.42 MOTOS.147;84099120;000;17;0,00%;0,00%;04;0;04;0
9959;BRANCO MOLA EMBREAGEM STARK 42 4191028R;84099120;000;17;0,00%;0,00%;04;0;04;0
8798;BRANCO PISTAO COMPLETO 4161030A STARK 42;84099120;000;17;0,00%;0,00%;04;0;04;0
49824;SPINNER PISTAO 40MM P/ROCAD VR430P/VR430H/VB10B 1004125;84099120;000;17;0,00%;0,00%;04;0;04;0
79561;SPINNER PISTAO 34MM P/ROC/SOPRADOR 4801235;84099120;000;17;0,00%;0,00%;04;0;04;0
78555;JACTO PROTETOR DE MANGUEIRA   N;84099120;000;17;0,00%;0,00%;04;0;04;0
67350;BRANCO PISTAO 19502840;84099120;000;17;0,00%;0,00%;04;0;04;0
55689;BRANCO PISTAO STD 19811510;84099120;000;17;0,00%;0,00%;04;0;04;0
11395;JACTO PISTAO PC USINADA 783472 GATILHO;84099120;000;17;0,00%;0,00%;04;0;04;0
11445;SPINNER PISTAO SULOY P/FS220-38MM 191012;84099120;000;17;0,00%;0,00%;04;0;04;0
10742;BRANCO PISTAO COMPLETO STARK 42/44 19813510;84099120;000;17;0,00%;0,00%;04;0;04;0
91026;SPINNER PISTAO CPL VR 330P 1004135;84099120;000;17;0,00%;0,00%;04;0;04;0
89748;JACTO PISTAO PILOTO J7600;84099120;000;17;0,00%;0,00%;04;0;04;0
89991;SPINNER PISTAO CPL P/VULCAN 550-55CC;84099120;000;17;0,00%;0,00%;04;0;04;0
90980;BRANCO PISTAO 0,25 B4T 5.5 19810990;84099120;000;17;0,00%;0,00%;04;0;04;0
90981;BRANCO PISTAO STD B4T G3 19812130;84099120;000;17;0,00%;0,00%;04;0;04;0
89319;JACTO PISTAO PILOTOPISTAO PILOTO;84099120;000;17;0,00%;0,00%;04;0;04;0
89669;BRANCO PISTAO COMPLETO D.34 25 19815070;84099120;000;17;0,00%;0,00%;04;0;04;0
88879;SPINNER PISTAO P/ST FS 280 - 40MM C/ ANEIS;84099120;000;17;0,00%;0,00%;04;0;04;0
87855;BRANCO CONJUNTO PISTAO COMPLETO 19804400;84099120;000;17;0,00%;0,00%;04;0;04;0
87899;BRANCO CJ PISTAO COMPLETO 19804400;84099120;000;17;0,00%;0,00%;04;0;04;0
87622;SPINNER PISTAO P/PULV. VPM25L REF 42 3001164;84099120;000;17;0,00%;0,00%;04;0;04;0
93364;BRANCO PISTAO 19215210;84099120;000;17;0,00%;0,00%;04;0;04;0
93628;COMEDOURO LENTO;84099120;000;17;0,00%;0,00%;04;0;04;0
92581;SPINNER PISTAO 36MM COMP ROC. VR330P/VR330H 1004105;84099120;000;17;0,00%;0,00%;04;0;04;0
92582;SPIBNNER PISTAO 49MM CPL P/ ST 08 191003;84099120;000;17;0,00%;0,00%;04;0;04;0
92647;SPINNER PISTAO P/ PERFURADOR DE SOLO VPS520 5201407;84099120;000;17;0,00%;0,00%;04;0;04;0
92670;KAWASHIMA PISTAO STD CPL KWS-4314 3326440;84099120;000;17;0,00%;0,00%;04;0;04;0
92674;KAWASHIMA PISTAO SMT. KWB26 3910220;84099120;000;17;0,00%;0,00%;04;0;04;0
92680;KAWASHIMA PISTAO CPL KW5200/ED52 4314250;84099120;000;17;0,00%;0,00%;04;0;04;0
92686;SPINNER PISTAO 49MM CPL P/ ST 08 MODELO NOVO AIP 191105;84099120;000;17;0,00%;0,00%;04;0;04;0
92729;SPINNER PISTAO 45MM COMPLETO P/ MOTOSSERRA VSL550 1004133;84099120;000;17;0,00%;0,00%;04;0;04;0
92757;JACTO PISTAO . DIAM 12 X 73 658682;84099120;000;17;0,00%;0,00%;04;0;04;0
91728;SPINNER PISTAO CPL P/ST 52MM 191022;84099120;000;17;0,00%;0,00%;04;0;04;0
91804;SPINNER PISTAO 35MM CPL P/ST FS 160 FRENOBRAS 191032;84099120;000;17;0,00%;0,00%;04;0;04;0
91805;SPINNER PISTAO 52MM CPL P/ST 038/380/381 MAGNUN FRENOBRAS 19;84099120;000;17;0,00%;0,00%;04;0;04;0
91881;SPINNER PISTAO 34MM CPL VR260H/VP2600/VP2450/SAV260 1601606;84099120;000;17;0,00%;0,00%;04;0;04;0
92080;SPINNER PISTAO CPL P/VR430P/VR430H/VB10B/VR4300 1004119;84099120;000;17;0,00%;0,00%;04;0;04;0
91305;KAWASHIMA PISTAO SMTE TJ 027 34MM 5913200;84099120;000;17;0,00%;0,00%;04;0;04;0
91677;TAMPA PARTIDA CPL MOD NOVO MT4552209;84099120;000;17;0,00%;0,00%;04;0;04;0
90831;BRANCO PISTAO 56MM 19815560;84099120;000;17;0,00%;0,00%;04;0;04;0
91098;SPINNER PISTAO 48MM CPL P/HQ 61 FRENOBRAS 191024;84099120;000;17;0,00%;0,00%;04;0;04;0
90483;BRANCO PISTAO B4T 2,5CV 19810550;84099120;000;17;0,00%;0,00%;04;0;04;0
90662;SPINNER PISTAO VR 430P;84099120;000;17;0,00%;0,00%;04;0;04;0
90703;SPINNER PISTAO VAT20LT REF 1-23 3002220;84099120;000;17;0,00%;0,00%;04;0;04;0
91065;BRANCO JG PISTAO STD D.40 COMPLE 19813510;84099120;000;17;0,00%;0,00%;04;0;04;0
91171;SPINNER PISTAO 45MM SEM ANEL/TRAVA/PINO /MOT VS5001004113;84099120;000;17;0,00%;0,00%;04;0;04;0
93980;BRANCO PISTAO BS/BSA470/BFM26;84099120;000;17;0,00%;0,00%;04;0;04;0
94424;BRANCO JG. PISTAO COMPLETO 19214732;84099120;000;17;0,00%;0,00%;04;0;04;0
79451;SPINNER CILINDRO P/SOPRADOR SAV260 2600303;84099130;000;17;0,00%;0,00%;04;0;04;0
11436;SPINNER CILINDRO P/STIHL FS 220 020107;84099130;000;17;0,00%;0,00%;04;0;04;0
91021;SPINNER CILINDRO P/ROCADEIRA VR330P 1001613;84099130;000;17;0,00%;0,00%;04;0;04;0
89985;SPINNER CILINDRO P/MOTOSSERA VULCAN VS 550;84099130;000;17;0,00%;0,00%;04;0;04;0
87621;SPINNER CILINDRO P/STIHL FS 220 D 38MM;84099130;000;17;0,00%;0,00%;04;0;04;0
92578;SPINNER CILINDRO P/ ST 08 NOVO 49MM FRENOBRAS 020102;84099130;000;17;0,00%;0,00%;04;0;04;0
92644;SPINNER CILINDRO 44MM P/PERFURADOR DE SOLO VPS520 5200207;84099130;000;17;0,00%;0,00%;04;0;04;0
92728;SPINNER CILINDRO P/ MOTOSSERRA VSL550 1001614;84099130;000;17;0,00%;0,00%;04;0;04;0
91727;SPINNER CILINDRO P/ST 038 MAGNUM 52MM 020103;84099130;000;17;0,00%;0,00%;04;0;04;0
91802;SPINNER CILINDRO P/ST FS 160 35MM FRENOBRAS 020108;84099130;000;17;0,00%;0,00%;04;0;04;0
91096;SPINNER CILINDRO P/HQ 61 48MM FRENOBRAS 020105;84099130;000;17;0,00%;0,00%;04;0;04;0
91097;SPINNER CILINDRO PISTAO E ANEIS SA V260 020101;84099130;000;17;0,00%;0,00%;04;0;04;0
91219;SPINNER CILINDRO P/ATOMIZADOR VAT20L REF 1-1 3002101;84099130;000;17;0,00%;0,00%;04;0;04;0
90659;SPINNER CILINDRO VR430P 1001610;84099130;000;17;0,00%;0,00%;04;0;04;0
90701;SPINNER CILINDRO VAT20L REF 1-1 3002101;84099130;000;17;0,00%;0,00%;04;0;04;0
91164;SPINNER CILINDRO P/MOTOSSERA VULCAN VS 500 45MM 1001602;84099130;000;17;0,00%;0,00%;04;0;04;0
94519;SPINNER CILINDRO PARA ROCADEIRAS VR330P/VR330H MOTOPODADORVP3300/VRM330 4550303;84099130;000;17;0,00%;0,00%;04;0;04;0
10148;BRANCO CONEXAO SAIDA GASOLINA 11500180;84099190;000;17;0,00%;0,00%;04;0;04;0
10149;BRANCO BOIA DO CARBURADOR P/M 19300110;84099190;000;17;0,00%;0,00%;04;0;04;0
10250;BRANCO RABETA RDP CURTA ESPECIAL 90300901;84099190;000;17;0,00%;0,00%;04;0;04;0
10277;BRANCO DESCARGA 61200018R;84099190;000;17;0,00%;0,00%;04;0;04;0
10278;BRANCO DESCARGA 61010012R;84099190;000;17;0,00%;0,00%;04;0;04;0
10281;BRANCO RETRATIL MET COMP5.5/6.5 19810720;84099190;000;17;0,00%;0,00%;04;0;04;0
10433;BRANCO BORBOLETA C/EIXO CARB. 13CV;84099190;000;17;0,00%;0,00%;04;0;04;0
10434;BRANCO HASTE LIGACAO 70300120;84099190;000;17;0,00%;0,00%;04;0;04;0
10435;BRANCO ALAVANCA AFOGADOR 19200190 N;84099190;000;17;0,00%;0,00%;04;0;04;0
